index,year,month,day,hour,minute,target_temp
339,2018,2,13,3,0,10
340,2018,2,13,3,15,10
341,2018,2,13,3,30,10
342,2018,2,13,3,45,10
343,2018,2,13,4,0,10
344,2018,2,13,4,15,10
345,2018,2,13,4,30,10
346,2018,2,13,4,45,10
347,2018,2,13,5,0,10
348,2018,2,13,5,15,10
349,2018,2,13,5,30,10
350,2018,2,13,5,45,10
351,2018,2,13,6,0,10
352,2018,2,13,6,15,10
353,2018,2,13,6,30,10
354,2018,2,13,6,45,10
355,2018,2,13,7,0,10
356,2018,2,13,7,15,10
357,2018,2,13,7,30,10
358,2018,2,13,7,45,10
359,2018,2,13,8,0,10
360,2018,2,13,8,15,10
361,2018,2,13,8,30,10
362,2018,2,13,8,45,10
363,2018,2,13,9,0,10
364,2018,2,13,9,15,10
365,2018,2,13,9,30,10
366,2018,2,13,9,45,10
367,2018,2,13,10,0,10
368,2018,2,13,10,15,10
369,2018,2,13,10,30,10
370,2018,2,13,10,45,10
371,2018,2,13,11,0,10
372,2018,2,13,11,15,10
373,2018,2,13,11,30,10
374,2018,2,13,11,45,10
375,2018,2,13,12,0,10
376,2018,2,13,12,15,10
377,2018,2,13,12,30,10
378,2018,2,13,12,45,10
379,2018,2,13,13,0,10
380,2018,2,13,13,15,10
381,2018,2,13,13,30,10
382,2018,2,13,13,45,10
383,2018,2,13,14,0,10
384,2018,2,13,14,15,10
385,2018,2,13,14,30,10
386,2018,2,13,14,45,10
387,2018,2,13,15,0,10
388,2018,2,13,15,15,10
389,2018,2,13,15,30,10
390,2018,2,13,15,45,10
391,2018,2,13,16,0,10
392,2018,2,13,16,15,10
393,2018,2,13,16,30,10
394,2018,2,13,16,45,10
395,2018,2,13,17,0,10
396,2018,2,13,17,15,10
397,2018,2,13,17,30,10
398,2018,2,13,17,45,10
399,2018,2,13,18,0,10
400,2018,2,13,18,15,10
401,2018,2,13,18,30,10
402,2018,2,13,18,45,10
403,2018,2,13,19,0,10
404,2018,2,13,19,15,10
405,2018,2,13,19,30,10
406,2018,2,13,19,45,10
407,2018,2,13,20,0,10
408,2018,2,13,20,15,10
409,2018,2,13,20,30,10
410,2018,2,13,20,45,10
411,2018,2,13,21,0,10
412,2018,2,13,21,15,10
413,2018,2,13,21,30,10
414,2018,2,13,21,45,10
415,2018,2,13,22,0,10
416,2018,2,13,22,15,10
417,2018,2,13,22,30,10
418,2018,2,13,22,45,10
419,2018,2,13,23,0,10
420,2018,2,13,23,15,10
421,2018,2,13,23,30,10
422,2018,2,13,23,45,10
423,2018,2,14,0,0,10
424,2018,2,14,0,15,10
425,2018,2,14,0,30,10
426,2018,2,14,0,45,10
427,2018,2,14,1,0,10
428,2018,2,14,1,15,10
429,2018,2,14,1,30,10
430,2018,2,14,1,45,10
431,2018,2,14,2,0,10
432,2018,2,14,2,15,10
433,2018,2,14,2,30,10
434,2018,2,14,2,45,10
435,2018,2,14,3,0,10
436,2018,2,14,3,15,10
437,2018,2,14,3,30,10
438,2018,2,14,3,45,10
439,2018,2,14,4,0,10.2
440,2018,2,14,4,15,11.73
441,2018,2,14,4,30,13.1
442,2018,2,14,4,45,14.34
443,2018,2,14,5,0,15.43
444,2018,2,14,5,15,16.4
445,2018,2,14,5,30,17.25
446,2018,2,14,5,45,17.98
447,2018,2,14,6,0,18.62
448,2018,2,14,6,15,19.15
449,2018,2,14,6,30,19.6
450,2018,2,14,6,45,19.97
451,2018,2,14,7,0,20.26
452,2018,2,14,7,15,20.5
453,2018,2,14,7,30,20.67
454,2018,2,14,7,45,20.8
455,2018,2,14,8,0,20.89
456,2018,2,14,8,15,20.94
457,2018,2,14,8,30,20.98
458,2018,2,14,8,45,20.99
459,2018,2,14,9,0,21
