index,year,month,day,hour,minute,target_temp
490,2018,3,14,13,24,18
491,2018,3,14,13,39,18
492,2018,3,14,13,54,18
493,2018,3,14,14,9,18
494,2018,3,14,14,24,18
495,2018,3,14,14,39,18
496,2018,3,14,14,54,18
497,2018,3,14,15,9,18
498,2018,3,14,15,24,18
499,2018,3,14,15,39,18
500,2018,3,14,15,54,18
501,2018,3,14,16,9,18
502,2018,3,14,16,24,7
503,2018,3,14,16,39,7
504,2018,3,14,16,54,7
505,2018,3,14,17,9,7
506,2018,3,14,17,24,7
507,2018,3,14,17,39,7
508,2018,3,14,17,54,7
509,2018,3,14,18,9,7
510,2018,3,14,18,24,7
511,2018,3,14,18,39,7
512,2018,3,14,18,54,7
513,2018,3,14,19,9,7
514,2018,3,14,19,24,7
515,2018,3,14,19,39,7
516,2018,3,14,19,54,7
517,2018,3,14,20,9,7
518,2018,3,14,20,24,7
519,2018,3,14,20,39,7
520,2018,3,14,20,54,7
521,2018,3,14,21,9,7
522,2018,3,14,21,24,7
523,2018,3,14,21,39,7
524,2018,3,14,21,54,7
525,2018,3,14,22,9,7
526,2018,3,14,22,24,7
527,2018,3,14,22,39,7
528,2018,3,14,22,54,7
529,2018,3,14,23,9,7
530,2018,3,14,23,24,7
531,2018,3,14,23,39,7
532,2018,3,14,23,54,7
533,2018,3,15,0,9,7
534,2018,3,15,0,24,7
535,2018,3,15,0,39,7
536,2018,3,15,0,54,7
537,2018,3,15,1,9,7
538,2018,3,15,1,24,7
539,2018,3,15,1,39,7
540,2018,3,15,1,54,7
541,2018,3,15,2,9,7
542,2018,3,15,2,24,7
543,2018,3,15,2,39,7
544,2018,3,15,2,54,7
545,2018,3,15,3,9,7.33
546,2018,3,15,3,24,8.63
547,2018,3,15,3,39,9.84
548,2018,3,15,3,54,10.96
549,2018,3,15,4,9,12
550,2018,3,15,4,24,12.95
551,2018,3,15,4,39,13.83
552,2018,3,15,4,54,14.63
553,2018,3,15,5,9,15.35
554,2018,3,15,5,24,16.01
555,2018,3,15,5,39,16.6
556,2018,3,15,5,54,17.13
557,2018,3,15,6,9,17.6
558,2018,3,15,6,24,18.02
559,2018,3,15,6,39,18.39
560,2018,3,15,6,54,18.7
561,2018,3,15,7,9,18.97
562,2018,3,15,7,24,19.2
563,2018,3,15,7,39,19.4
564,2018,3,15,7,54,19.56
565,2018,3,15,8,9,19.68
566,2018,3,15,8,24,19.78
567,2018,3,15,8,39,19.86
568,2018,3,15,8,54,19.91
569,2018,3,15,9,9,19.95
570,2018,3,15,9,24,19.98
571,2018,3,15,9,39,19.99
572,2018,3,15,9,54,20
573,2018,3,15,10,9,20
574,2018,3,15,10,24,18
575,2018,3,15,10,39,18
576,2018,3,15,10,54,18
577,2018,3,15,11,9,18
578,2018,3,15,11,24,18
579,2018,3,15,11,39,18
580,2018,3,15,11,54,18
581,2018,3,15,12,9,18
582,2018,3,15,12,24,18
583,2018,3,15,12,39,18
584,2018,3,15,12,54,18
585,2018,3,15,13,9,18
586,2018,3,15,13,24,18
587,2018,3,15,13,39,18
588,2018,3,15,13,54,18
589,2018,3,15,14,9,18
